identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2,s6_hostname,s6_label,s6_conf1,s6_conf2
amd,fmnist,73,50.06040595968179,166,50.060423983155424,2,0.4997941553592682,0.4997849762439728,28,158.28162697375524,server-amdrome,6,0.4997898638248444,0.4997892677783966,server-intelbroadwell,2,0.4997899234294891,0.4997892081737518,server-intelcascadelake,2,0.49979022145271296,0.499788910150528,server-intelhaswell,2,0.4997899234294891,0.4997892081737518,server-intelivybridge,2,0.4997902810573578,0.4997888505458832,server-intelsandybridge,2,0.4997902810573578,0.4997888505458832,server-intelskylake,2,0.49979022145271296,0.499788910150528
intel-xlake,fmnist,74,52.095472858210584,109,52.09549461585002,3,0.499151885509491,0.4991424977779389,19,160.15577074580509,server-amdrome,3,0.4991476237773895,0.4991468489170074,server-intelbroadwell,3,0.4991472661495209,0.4991471767425537,server-intelcascadelake,6,0.4991472661495209,0.4991470873355866,server-intelhaswell,3,0.4991472661495209,0.4991471767425537,server-intelivybridge,3,0.4991478621959686,0.4991465508937836,server-intelsandybridge,3,0.4991478621959686,0.4991465508937836,server-intelskylake,6,0.4991472661495209,0.4991470873355866
intel-xbridge,fmnist,77,61.40860251893741,159,61.408681052720155,6,0.5000042915344238,0.4999949932098389,28,157.49317282816006,server-amdrome,6,0.5000011920928955,0.4999980926513672,server-intelbroadwell,6,0.5000008344650269,0.4999984502792358,server-intelcascadelake,6,0.5000004768371582,0.4999988079071045,server-intelhaswell,6,0.5000008344650269,0.4999984502792358,server-intelivybridge,4,0.4999996423721314,0.4999996423721314,server-intelsandybridge,4,0.4999996423721314,0.4999996423721314,server-intelskylake,6,0.5000004768371582,0.4999988079071045
intel-xwell,fmnist,78,73.9805948863173,12,73.9802661655313,4,0.4976101815700531,0.4976012706756592,39,157.6373607047873,server-amdrome,4,0.4976074695587158,0.4976041615009308,server-intelbroadwell,6,0.4976063966751098,0.4976052045822144,server-intelcascadelake,4,0.4976063966751098,0.4976050853729248,server-intelhaswell,6,0.4976063966751098,0.4976052045822144,server-intelivybridge,4,0.4976065158843994,0.4976049661636353,server-intelsandybridge,4,0.4976065158843994,0.4976049661636353,server-intelskylake,4,0.4976063966751098,0.4976050853729248
intel-xbridge,fmnist,79,60.7448256563838,148,60.74488016469633,0,0.4998973906040192,0.4998874962329865,25,159.71600373921208,server-amdrome,0,0.4998957216739655,0.4998891651630402,server-intelbroadwell,0,0.4998951256275177,0.4998898804187775,server-intelcascadelake,0,0.4998959600925446,0.499888926744461,server-intelhaswell,0,0.4998951256275177,0.4998898804187775,server-intelivybridge,6,0.4998930990695954,0.4998917877674103,server-intelsandybridge,6,0.4998930990695954,0.4998917877674103,server-intelskylake,0,0.4998959600925446,0.499888926744461
amd,fmnist,80,50.51883031947834,200,50.51886192241536,4,0.4999236464500427,0.4999138712882996,50,154.31014040482094,server-amdrome,6,0.4999188780784607,0.4999186396598816,server-intelbroadwell,4,0.4999198317527771,0.4999176859855652,server-intelcascadelake,4,0.4999192357063294,0.499918282032013,server-intelhaswell,4,0.4999198317527771,0.4999176859855652,server-intelivybridge,4,0.4999192357063294,0.499918282032013,server-intelsandybridge,4,0.4999192357063294,0.499918282032013,server-intelskylake,4,0.4999192357063294,0.499918282032013
amd,fmnist,82,43.98415055573636,260,43.9841643954871,8,0.4999993443489074,0.4999898076057434,35,153.5804344810805,server-amdrome,9,0.499995768070221,0.4999933838844299,server-intelbroadwell,8,0.4999960064888001,0.4999931454658508,server-intelcascadelake,8,0.4999962449073792,0.4999929070472717,server-intelhaswell,8,0.4999960064888001,0.4999931454658508,server-intelivybridge,8,0.4999962449073792,0.4999929070472717,server-intelsandybridge,8,0.4999962449073792,0.4999929070472717,server-intelskylake,8,0.4999962449073792,0.4999929070472717
amd,fmnist,83,63.0773351869589,91,63.07744148841092,7,0.4999984502792358,0.4999901056289673,23,158.58721829403174,server-amdrome,9,0.4999945163726807,0.4999940395355225,server-intelbroadwell,7,0.4999948740005493,0.4999936819076538,server-intelcascadelake,7,0.4999942779541016,0.4999942779541016,server-intelhaswell,7,0.4999948740005493,0.4999936819076538,server-intelivybridge,7,0.4999955892562866,0.4999929666519165,server-intelsandybridge,7,0.4999955892562866,0.4999929666519165,server-intelskylake,7,0.4999942779541016,0.4999942779541016
intel-xlake,fmnist,84,55.89110679742172,128,55.89115395403884,2,0.4999752044677734,0.4999668598175049,31,156.70414297240657,server-amdrome,2,0.4999724626541138,0.4999696016311646,server-intelbroadwell,2,0.499971866607666,0.4999701976776123,server-intelcascadelake,6,0.4999713897705078,0.4999706745147705,server-intelhaswell,2,0.499971866607666,0.4999701976776123,server-intelivybridge,2,0.4999723434448242,0.4999697208404541,server-intelsandybridge,2,0.4999723434448242,0.4999697208404541,server-intelskylake,6,0.4999713897705078,0.4999706745147705
intel-xlake,fmnist,85,49.438868710260756,167,49.43888502462031,5,0.4998849332332611,0.49987539649009705,23,160.46463466736074,server-amdrome,5,0.4998805224895477,0.4998798072338104,server-intelbroadwell,5,0.4998802840709686,0.4998800456523895,server-intelcascadelake,7,0.4998802840709686,0.4998800456523895,server-intelhaswell,5,0.4998802840709686,0.4998800456523895,server-intelivybridge,5,0.499881237745285,0.4998790919780731,server-intelsandybridge,5,0.499881237745285,0.4998790919780731,server-intelskylake,7,0.4998802840709686,0.4998800456523895
amd,fmnist,86,49.06407107823047,130,49.06408413320721,1,0.4953315854072571,0.4953223764896393,18,161.6584005488877,server-amdrome,6,0.4953270852565765,0.4953269064426422,server-intelbroadwell,1,0.4953276813030243,0.4953263700008392,server-intelcascadelake,1,0.4953278601169586,0.4953261613845825,server-intelhaswell,1,0.4953276813030243,0.4953263700008392,server-intelivybridge,1,0.4953276813030243,0.4953263700008392,server-intelsandybridge,1,0.4953276813030243,0.4953263700008392,server-intelskylake,1,0.4953278601169586,0.4953261613845825
intel-xwell,fmnist,88,66.67323291820527,108,66.67339014125716,9,0.5000045299530029,0.4999949932098389,25,158.34294695268738,server-amdrome,9,0.5000001192092896,0.4999994039535522,server-intelbroadwell,7,0.5000002384185791,0.4999992847442627,server-intelcascadelake,9,0.5000007152557373,0.4999988079071045,server-intelhaswell,7,0.5000002384185791,0.4999992847442627,server-intelivybridge,9,0.5000005960464478,0.4999989271163941,server-intelsandybridge,9,0.5000005960464478,0.4999989271163941,server-intelskylake,9,0.5000007152557373,0.4999988079071045
amd,fmnist,89,57.41007578130044,151,57.410121198548715,1,0.4999166131019592,0.4999075531959534,32,157.84921698172178,server-amdrome,3,0.4999123513698578,0.4999118745326996,server-intelbroadwell,1,0.4999134242534638,0.4999108016490936,server-intelcascadelake,1,0.4999134242534638,0.4999108016490936,server-intelhaswell,1,0.4999134242534638,0.4999108016490936,server-intelivybridge,1,0.4999139904975891,0.4999101758003235,server-intelsandybridge,1,0.4999139904975891,0.4999101758003235,server-intelskylake,1,0.4999134242534638,0.4999108016490936
intel-xbridge,fmnist,90,56.80805052534495,201,56.80810213828807,6,0.4999182224273682,0.4999085664749146,44,155.826478379598,server-amdrome,6,0.4999143481254578,0.499912440776825,server-intelbroadwell,6,0.4999155998229981,0.4999111890792847,server-intelcascadelake,6,0.4999149441719055,0.4999118447303772,server-intelhaswell,6,0.4999155998229981,0.4999111890792847,server-intelivybridge,4,0.4999139904975891,0.4999127984046936,server-intelsandybridge,4,0.4999139904975891,0.4999127984046936,server-intelskylake,6,0.4999149441719055,0.4999118447303772
amd,fmnist,91,44.81119231442728,195,44.81119948997942,1,0.4998285174369812,0.4998204112052918,19,161.08012546617977,server-amdrome,6,0.4998250603675842,0.4998238682746887,server-intelbroadwell,1,0.4998251795768738,0.4998237490653992,server-intelcascadelake,1,0.4998257756233215,0.4998231530189514,server-intelhaswell,1,0.4998251795768738,0.4998237490653992,server-intelivybridge,1,0.4998252987861633,0.4998236298561096,server-intelsandybridge,1,0.4998252987861633,0.4998236298561096,server-intelskylake,1,0.4998257756233215,0.4998231530189514
intel-xwell,fmnist,92,63.40078426255617,86,63.4008782558516,0,0.4992807805538178,0.4992711246013642,18,158.81058253174342,server-amdrome,0,0.4992774426937103,0.4992745816707611,server-intelbroadwell,6,0.4992762506008148,0.4992757737636566,server-intelcascadelake,0,0.499277800321579,0.4992742240428925,server-intelhaswell,6,0.4992762506008148,0.4992757737636566,server-intelivybridge,0,0.4992770850658417,0.4992749392986298,server-intelsandybridge,0,0.4992770850658417,0.4992749392986298,server-intelskylake,0,0.499277800321579,0.4992742240428925
intel-xbridge,fmnist,93,47.92216981629402,122,47.92217813931136,5,0.4989850223064423,0.4989768266677856,16,165.21101545224113,server-amdrome,5,0.49898123741149897,0.4989806413650513,server-intelbroadwell,5,0.49898123741149897,0.4989806413650513,server-intelcascadelake,5,0.4989809989929199,0.4989808797836304,server-intelhaswell,5,0.49898123741149897,0.4989806413650513,server-intelivybridge,6,0.49898123741149897,0.4989806413650513,server-intelsandybridge,6,0.49898123741149897,0.4989806413650513,server-intelskylake,5,0.4989809989929199,0.4989808797836304
intel-xlake,fmnist,95,51.645151682460096,182,51.645194661635074,0,0.5000009536743164,0.4999916553497314,53,152.6892686872284,server-amdrome,0,0.4999966025352478,0.4999958872795105,server-intelbroadwell,0,0.4999969601631165,0.4999955296516418,server-intelcascadelake,6,0.4999966025352478,0.4999958872795105,server-intelhaswell,0,0.4999969601631165,0.4999955296516418,server-intelivybridge,0,0.4999975562095642,0.4999949336051941,server-intelsandybridge,0,0.4999975562095642,0.4999949336051941,server-intelskylake,6,0.4999966025352478,0.4999958872795105
intel-xbridge,fmnist,96,52.89682888277884,150,52.89686236068626,4,0.4999964833259583,0.4999867081642151,38,156.40086183258484,server-amdrome,4,0.4999929070472717,0.4999902844429016,server-intelbroadwell,4,0.499992311000824,0.4999908804893494,server-intelcascadelake,4,0.4999926686286926,0.4999905228614807,server-intelhaswell,4,0.499992311000824,0.4999908804893494,server-intelivybridge,6,0.499991774559021,0.4999915361404419,server-intelsandybridge,6,0.499991774559021,0.4999915361404419,server-intelskylake,4,0.4999926686286926,0.4999905228614807
intel-xbridge,fmnist,97,49.557135565798866,167,49.55715589750921,2,0.5000036954879761,0.499994158744812,33,156.64800510281142,server-amdrome,2,0.5000013113021851,0.49999654293060297,server-intelbroadwell,2,0.5000014305114746,0.4999964237213135,server-intelcascadelake,2,0.5000005960464478,0.4999972581863403,server-intelhaswell,2,0.5000014305114746,0.4999964237213135,server-intelivybridge,4,0.4999991059303284,0.4999988675117493,server-intelsandybridge,4,0.4999991059303284,0.4999988675117493,server-intelskylake,2,0.5000005960464478,0.4999972581863403
intel-xwell,fmnist,98,51.924363423786545,149,51.92439080055652,0,0.4969975054264069,0.4969882667064667,39,156.71328325728632,server-amdrome,0,0.4969941973686218,0.4969916045665741,server-intelbroadwell,2,0.4969929158687592,0.4969927966594696,server-intelcascadelake,0,0.4969933032989502,0.4969923496246338,server-intelhaswell,2,0.4969929158687592,0.4969927966594696,server-intelivybridge,0,0.4969943761825562,0.4969913065433502,server-intelsandybridge,0,0.4969943761825562,0.4969913065433502,server-intelskylake,0,0.4969933032989502,0.4969923496246338
intel-xlake,fmnist,99,58.775606475637645,137,58.77565936229686,0,0.4999628067016602,0.4999532699584961,30,158.44919012896327,server-amdrome,0,0.4999597072601318,0.4999563694000244,server-intelbroadwell,0,0.4999589920043945,0.4999570846557617,server-intelcascadelake,2,0.4999582767486572,0.499957799911499,server-intelhaswell,0,0.4999589920043945,0.4999570846557617,server-intelivybridge,0,0.4999604225158691,0.4999556541442871,server-intelsandybridge,0,0.4999604225158691,0.4999556541442871,server-intelskylake,2,0.4999582767486572,0.499957799911499
amd,fmnist,101,53.60548272662712,194,53.605525762292174,2,0.48100268840789795,0.4809928238391876,33,155.6205465555386,server-amdrome,4,0.4809979498386383,0.480997771024704,server-intelbroadwell,2,0.4809996485710144,0.4809960424900055,server-intelcascadelake,2,0.4809995293617249,0.4809960424900055,server-intelhaswell,2,0.4809996485710144,0.4809960424900055,server-intelivybridge,2,0.4809986650943756,0.4809975326061249,server-intelsandybridge,2,0.4809986650943756,0.4809975326061249,server-intelskylake,2,0.4809995293617249,0.4809960424900055
amd,fmnist,102,45.64394476700261,219,45.64395780533723,6,0.5000033378601074,0.499995231628418,36,155.98826322257798,server-amdrome,2,0.4999992847442627,0.4999992847442627,server-intelbroadwell,6,0.5,0.4999985694885254,server-intelcascadelake,6,0.5000003576278687,0.4999982118606568,server-intelhaswell,6,0.5,0.4999985694885254,server-intelivybridge,6,0.5000014305114746,0.4999971389770508,server-intelsandybridge,6,0.5000014305114746,0.4999971389770508,server-intelskylake,6,0.5000003576278687,0.4999982118606568
intel-xlake,fmnist,103,61.45795583710503,141,61.45804493844737,4,0.495255321264267,0.4952458739280701,36,157.26637590348003,server-amdrome,4,0.4952520430088043,0.4952492117881775,server-intelbroadwell,4,0.4952508807182312,0.495250403881073,server-intelcascadelake,3,0.4952508807182312,0.495250403881073,server-intelhaswell,4,0.4952508807182312,0.495250403881073,server-intelivybridge,4,0.4952512383460999,0.4952500462532044,server-intelsandybridge,4,0.4952512383460999,0.4952500462532044,server-intelskylake,3,0.4952508807182312,0.495250403881073
amd,fmnist,104,51.990384968339356,214,51.99042400790266,2,0.4950354993343353,0.4950262904167175,67,152.8747665429559,server-amdrome,6,0.49503093957901,0.4950307011604309,server-intelbroadwell,2,0.495032399892807,0.4950293302536011,server-intelcascadelake,2,0.4950314462184906,0.4950302541255951,server-intelhaswell,2,0.495032399892807,0.4950293302536011,server-intelivybridge,2,0.4950326383113861,0.49502909183502203,server-intelsandybridge,2,0.4950326383113861,0.49502909183502203,server-intelskylake,2,0.4950314462184906,0.4950302541255951
amd,fmnist,105,44.98562443772583,187,44.98563240532175,5,0.49964439868927,0.499635100364685,13,160.91826715420524,server-amdrome,9,0.499640017747879,0.4996396005153656,server-intelbroadwell,5,0.4996406137943268,0.4996390044689178,server-intelcascadelake,5,0.4996403753757477,0.499639242887497,server-intelhaswell,5,0.4996406137943268,0.4996390044689178,server-intelivybridge,5,0.4996408522129059,0.4996387660503388,server-intelsandybridge,5,0.4996408522129059,0.4996387660503388,server-intelskylake,5,0.4996403753757477,0.499639242887497
amd,fmnist,107,52.27447622293032,91,52.274494561510885,7,0.5000044703483582,0.4999954104423523,16,162.29243906020358,server-amdrome,9,0.5000001788139343,0.4999997019767761,server-intelbroadwell,7,0.5000018477439879,0.4999980330467224,server-intelcascadelake,7,0.5000011324882507,0.4999987483024597,server-intelhaswell,7,0.5000018477439879,0.4999980330467224,server-intelivybridge,7,0.5000004172325134,0.499999463558197,server-intelsandybridge,7,0.5000004172325134,0.499999463558197,server-intelskylake,7,0.5000011324882507,0.4999987483024597
intel-xbridge,fmnist,108,52.53953222106543,156,52.53955490345575,4,0.4994682967662811,0.4994591176509857,20,159.77570703611946,server-amdrome,4,0.499464601278305,0.4994629323482514,server-intelbroadwell,4,0.4994657933712006,0.4994616210460663,server-intelcascadelake,4,0.4994649589061737,0.4994625747203827,server-intelhaswell,4,0.4994657933712006,0.4994616210460663,server-intelivybridge,2,0.499463826417923,0.4994635879993439,server-intelsandybridge,2,0.499463826417923,0.4994635879993439,server-intelskylake,4,0.4994649589061737,0.4994625747203827
intel-xlake,fmnist,110,60.30555862813038,118,60.30560921714981,5,0.4999456405639648,0.4999377727508545,15,162.01929197568722,server-amdrome,5,0.4999421834945679,0.4999412298202514,server-intelbroadwell,5,0.4999432563781738,0.4999401569366455,server-intelcascadelake,7,0.4999418258666992,0.4999415874481201,server-intelhaswell,5,0.4999432563781738,0.4999401569366455,server-intelivybridge,5,0.4999425411224365,0.4999408721923828,server-intelsandybridge,5,0.4999425411224365,0.4999408721923828,server-intelskylake,7,0.4999418258666992,0.4999415874481201
intel-xlake,fmnist,111,46.98178311360985,251,46.981805192738115,6,0.5000047087669373,0.4999949336051941,35,153.5671203086224,server-amdrome,6,0.5000017285346985,0.4999979138374329,server-intelbroadwell,6,0.5000004172325134,0.4999992251396179,server-intelcascadelake,0,0.4999998211860657,0.4999998211860657,server-intelhaswell,6,0.5000004172325134,0.4999992251396179,server-intelivybridge,6,0.5000016093254089,0.4999980330467224,server-intelsandybridge,6,0.5000016093254089,0.4999980330467224,server-intelskylake,0,0.4999998211860657,0.4999998211860657
