identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2
intel-xlake,fmnist,238,52.92464313319998,163,52.92468379720354,6,0.4972466230392456,0.4972366690635681,32,153.57193705223534,server-intelbroadwell,6,0.4972425997257233,0.4972406923770905,server-intelcascadelake,0,0.4972417056560517,0.4972415864467621,server-intelhaswell,6,0.4972425997257233,0.4972406923770905,server-intelivybridge,6,0.497242659330368,0.4972406327724457,server-intelsandybridge,6,0.497242659330368,0.4972406327724457,server-intelskylake,0,0.4972417056560517,0.4972415864467621
intel-xlake,fmnist,239,47.367417859174225,184,47.36743423264245,6,0.4999850392341614,0.4999755024909973,31,156.80861841828477,server-intelbroadwell,6,0.4999808669090271,0.4999796748161316,server-intelcascadelake,0,0.4999802708625794,0.4999802708625794,server-intelhaswell,6,0.4999808669090271,0.4999796748161316,server-intelivybridge,6,0.4999805092811585,0.4999800324440002,server-intelsandybridge,6,0.4999805092811585,0.4999800324440002,server-intelskylake,0,0.4999802708625794,0.4999802708625794
intel-xwell,fmnist,240,64.72948550264789,127,64.72965715015172,2,0.5000031590461731,0.4999948143959045,34,154.79749943012786,server-intelbroadwell,4,0.4999997615814209,0.4999983310699463,server-intelcascadelake,2,0.4999999403953552,0.4999980330467224,server-intelhaswell,4,0.4999997615814209,0.4999983310699463,server-intelivybridge,2,0.5000023245811462,0.4999956488609314,server-intelsandybridge,2,0.5000023245811462,0.4999956488609314,server-intelskylake,2,0.4999999403953552,0.4999980330467224
intel-xbridge,cifar10,55,71.27046276596107,159,71.27049336121355,3,0.4628865122795105,0.4628766775131226,181,160.65301374946344,server-intelbroadwell,3,0.4628857374191284,0.4628776907920837,server-intelcascadelake,3,0.4628843069076538,0.4628793299198151,server-intelhaswell,3,0.4628857374191284,0.4628776907920837,server-intelivybridge,5,0.462881863117218,0.4628817439079285,server-intelsandybridge,5,0.462881863117218,0.4628817439079285,server-intelskylake,3,0.4628843069076538,0.4628793299198151
intel-xlake,fmnist,243,46.175278975456855,260,46.17529436554141,3,0.4993060231208801,0.4992970824241638,37,154.8706268122107,server-intelbroadwell,3,0.4993028342723846,0.4993003308773041,server-intelcascadelake,1,0.49930194020271296,0.4993012249469757,server-intelhaswell,3,0.4993028342723846,0.4993003308773041,server-intelivybridge,3,0.4993026554584503,0.4993005096912384,server-intelsandybridge,3,0.4993026554584503,0.4993005096912384,server-intelskylake,1,0.49930194020271296,0.4993012249469757
intel-xlake,fmnist,244,47.465808966800935,290,47.46583585282336,6,0.4559780061244965,0.4559688866138458,53,152.61861085966362,server-intelbroadwell,6,0.455973893404007,0.4559732973575592,server-intelcascadelake,1,0.4559739828109741,0.4559731185436249,server-intelhaswell,6,0.455973893404007,0.4559732973575592,server-intelivybridge,6,0.4559742212295532,0.4559728503227234,server-intelsandybridge,6,0.4559742212295532,0.4559728503227234,server-intelskylake,1,0.4559739828109741,0.4559731185436249
intel-xbridge,fmnist,245,60.0410938937453,138,60.041177132297975,4,0.4992859363555908,0.4992765188217163,37,155.80306680538666,server-intelbroadwell,4,0.4992816746234894,0.4992808401584625,server-intelcascadelake,4,0.4992814958095551,0.4992810189723969,server-intelhaswell,4,0.4992816746234894,0.4992808401584625,server-intelivybridge,6,0.4992814362049103,0.4992810785770416,server-intelsandybridge,6,0.4992814362049103,0.4992810785770416,server-intelskylake,4,0.4992814958095551,0.4992810189723969
intel-xbridge,fmnist,246,45.74913838642888,182,45.74914640122508,3,0.4999729990959168,0.4999633431434631,15,161.2059358883636,server-intelbroadwell,3,0.4999692440032959,0.499967098236084,server-intelcascadelake,3,0.4999696612358093,0.4999666810035706,server-intelhaswell,3,0.4999692440032959,0.499967098236084,server-intelivybridge,6,0.4999684691429138,0.4999678730964661,server-intelsandybridge,6,0.4999684691429138,0.4999678730964661,server-intelskylake,3,0.4999696612358093,0.4999666810035706
failure,cifar10,56,0.0,166,51.29515123131854,1,0.4999390840530396,0.4999297857284546,500,152.86417184936138,server-intelbroadwell,1,0.4999359846115112,0.4999328851699829,server-intelcascadelake,1,0.4999347925186157,0.4999340772628784,server-intelhaswell,1,0.4999359846115112,0.4999328851699829,server-intelivybridge,1,0.4999356269836426,0.4999332427978516,server-intelsandybridge,1,0.4999356269836426,0.4999332427978516,server-intelskylake,1,0.4999347925186157,0.4999340772628784
intel-xlake,fmnist,247,53.99734640006051,130,53.9973771385382,8,0.4999992847442627,0.4999902248382568,34,156.34822370187246,server-intelbroadwell,8,0.4999948740005493,0.4999946355819702,server-intelcascadelake,6,0.4999948740005493,0.4999946355819702,server-intelhaswell,8,0.4999948740005493,0.4999946355819702,server-intelivybridge,8,0.4999979734420776,0.4999915361404419,server-intelsandybridge,8,0.4999979734420776,0.4999915361404419,server-intelskylake,6,0.4999948740005493,0.4999946355819702
intel-xbridge,fmnist,248,56.414661558144616,119,56.414692698581604,1,0.4982925653457642,0.4982847273349762,18,161.36319468597048,server-intelbroadwell,1,0.4982899725437164,0.4982873499393463,server-intelcascadelake,1,0.498290628194809,0.4982866942882538,server-intelhaswell,1,0.4982899725437164,0.4982873499393463,server-intelivybridge,6,0.4982886612415314,0.4982885420322418,server-intelsandybridge,6,0.4982886612415314,0.4982885420322418,server-intelskylake,1,0.498290628194809,0.4982866942882538
intel-xwell,fmnist,249,48.48068435446781,151,48.480699109138726,2,0.4995262920856476,0.4995167553424835,35,157.63650140717624,server-intelbroadwell,6,0.4995216429233551,0.499521404504776,server-intelcascadelake,2,0.4995221197605133,0.4995209276676178,server-intelhaswell,6,0.4995216429233551,0.499521404504776,server-intelivybridge,2,0.4995230734348297,0.4995199739933014,server-intelsandybridge,2,0.4995230734348297,0.4995199739933014,server-intelskylake,2,0.4995221197605133,0.4995209276676178
intel-xlake,fmnist,250,56.85337003884025,103,56.8534025754304,7,0.5000038146972656,0.4999961853027344,13,162.02301361150077,server-intelbroadwell,7,0.5000002384185791,0.4999997615814209,server-intelcascadelake,9,0.5000002384185791,0.4999997615814209,server-intelhaswell,7,0.5000002384185791,0.4999997615814209,server-intelivybridge,7,0.5000026226043701,0.4999973773956299,server-intelsandybridge,7,0.5000026226043701,0.4999973773956299,server-intelskylake,9,0.5000002384185791,0.4999997615814209
intel-xwell,fmnist,251,46.59480368625516,205,46.59481522730735,9,0.4999963045120239,0.4999881982803345,24,158.69084837412973,server-intelbroadwell,9,0.4999929666519165,0.4999915361404419,server-intelcascadelake,7,0.4999922513961792,0.4999922513961792,server-intelhaswell,9,0.4999929666519165,0.4999915361404419,server-intelivybridge,7,0.4999922513961792,0.4999922513961792,server-intelsandybridge,7,0.4999922513961792,0.4999922513961792,server-intelskylake,7,0.4999922513961792,0.4999922513961792
intel-xbridge,fmnist,253,54.08224929060298,112,54.08228518606616,3,0.4988458752632141,0.4988363683223725,24,157.5785144975573,server-intelbroadwell,3,0.4988420605659485,0.4988401532173157,server-intelcascadelake,3,0.4988427758216858,0.4988394379615784,server-intelhaswell,3,0.4988420605659485,0.4988401532173157,server-intelivybridge,2,0.4988411068916321,0.4988411068916321,server-intelsandybridge,2,0.4988411068916321,0.4988411068916321,server-intelskylake,3,0.4988427758216858,0.4988394379615784
failure,cifar10,57,0.0,327,59.156956674739284,5,0.4949216842651367,0.4949161410331726,500,154.39089353802808,server-intelbroadwell,5,0.4949212372303009,0.4949165284633637,server-intelcascadelake,5,0.4949216842651367,0.4949161410331726,server-intelhaswell,5,0.4949212372303009,0.4949165284633637,server-intelivybridge,5,0.4949212968349457,0.4949165880680084,server-intelsandybridge,5,0.4949212968349457,0.4949165880680084,server-intelskylake,5,0.4949216842651367,0.4949161410331726
intel-xwell,fmnist,254,47.69298073240939,170,47.69299420066112,3,0.4999414682388306,0.4999319314956665,27,158.37949066937063,server-intelbroadwell,3,0.4999374151229858,0.4999359846115112,server-intelcascadelake,2,0.4999366402626038,0.4999366402626038,server-intelhaswell,3,0.4999374151229858,0.4999359846115112,server-intelivybridge,2,0.4999366402626038,0.4999366402626038,server-intelsandybridge,2,0.4999366402626038,0.4999366402626038,server-intelskylake,2,0.4999366402626038,0.4999366402626038
intel-xwell,fmnist,255,60.541179846960624,96,60.54125898273911,2,0.5000041723251343,0.4999946355819702,49,156.18808118359826,server-intelbroadwell,6,0.4999997615814209,0.4999990463256836,server-intelcascadelake,2,0.5000009536743164,0.4999978542327881,server-intelhaswell,6,0.4999997615814209,0.4999990463256836,server-intelivybridge,2,0.5,0.4999988079071045,server-intelsandybridge,2,0.5,0.4999988079071045,server-intelskylake,2,0.5000009536743164,0.4999978542327881
intel-xlake,fmnist,256,44.21926050659856,209,44.21927135946397,1,0.4996094107627869,0.4995996356010437,22,157.97643047716403,server-intelbroadwell,1,0.499604880809784,0.4996041655540466,server-intelcascadelake,2,0.4996047019958496,0.4996044635772705,server-intelhaswell,1,0.499604880809784,0.4996041655540466,server-intelivybridge,1,0.4996052384376526,0.4996039271354675,server-intelsandybridge,1,0.4996052384376526,0.4996039271354675,server-intelskylake,2,0.4996047019958496,0.4996044635772705
intel-xbridge,fmnist,257,46.46198480774566,199,46.46199635097909,1,0.4997775852680206,0.499769002199173,21,158.98016845650326,server-intelbroadwell,1,0.4997747242450714,0.4997718632221222,server-intelcascadelake,1,0.4997744858264923,0.4997721016407013,server-intelhaswell,1,0.4997747242450714,0.4997718632221222,server-intelivybridge,6,0.4997734129428864,0.4997731745243073,server-intelsandybridge,6,0.4997734129428864,0.4997731745243073,server-intelskylake,1,0.4997744858264923,0.4997721016407013
intel-xlake,fmnist,258,55.886903098543556,113,55.88693297374895,6,0.4571976065635681,0.4571877121925354,14,161.1200676457011,server-intelbroadwell,6,0.4571933448314667,0.4571918845176697,server-intelcascadelake,3,0.4571928381919861,0.4571925401687622,server-intelhaswell,6,0.4571933448314667,0.4571918845176697,server-intelivybridge,6,0.4571942389011383,0.457190603017807,server-intelsandybridge,6,0.4571942389011383,0.457190603017807,server-intelskylake,3,0.4571928381919861,0.4571925401687622
failure,cifar10,58,0.0,896,50.87422309311554,2,0.4999854564666748,0.4999756813049317,500,150.87285657803042,server-intelbroadwell,2,0.4999839067459106,0.4999772310256958,server-intelcascadelake,2,0.4999822378158569,0.4999788999557495,server-intelhaswell,2,0.4999839067459106,0.4999772310256958,server-intelivybridge,2,0.4999842643737793,0.4999768733978272,server-intelsandybridge,2,0.4999842643737793,0.4999768733978272,server-intelskylake,2,0.4999822378158569,0.4999788999557495
intel-xbridge,fmnist,261,47.87243827735362,235,47.87246973840543,4,0.4999628067016602,0.49995303153991705,72,150.29530237822897,server-intelbroadwell,4,0.4999595880508423,0.4999562501907349,server-intelcascadelake,4,0.4999608993530274,0.4999549388885498,server-intelhaswell,4,0.4999595880508423,0.4999562501907349,server-intelivybridge,6,0.4999581575393677,0.4999576807022095,server-intelsandybridge,6,0.4999581575393677,0.4999576807022095,server-intelskylake,4,0.4999608993530274,0.4999549388885498
intel-xlake,fmnist,262,72.61694762289528,165,72.61718185801838,2,0.500002920627594,0.4999931454658508,44,157.4439346540699,server-intelbroadwell,2,0.4999993443489074,0.4999967217445374,server-intelcascadelake,6,0.4999983906745911,0.4999976754188538,server-intelhaswell,2,0.4999993443489074,0.4999967217445374,server-intelivybridge,2,0.4999980330467224,0.4999980330467224,server-intelsandybridge,2,0.4999980330467224,0.4999980330467224,server-intelskylake,6,0.4999983906745911,0.4999976754188538
intel-xbridge,fmnist,263,72.89510366487323,168,72.89552980499298,4,0.4999980926513672,0.49998831748962397,74,153.1288025621876,server-intelbroadwell,4,0.4999947547912598,0.4999916553497314,server-intelcascadelake,4,0.4999957084655762,0.499990701675415,server-intelhaswell,4,0.4999947547912598,0.4999916553497314,server-intelivybridge,6,0.4999934434890747,0.4999929666519165,server-intelsandybridge,6,0.4999934434890747,0.4999929666519165,server-intelskylake,4,0.4999957084655762,0.499990701675415
intel-xbridge,fmnist,266,47.530148330156614,192,47.53016175011715,7,0.4885495007038117,0.4885405004024506,21,159.2463501678499,server-intelbroadwell,7,0.4885451793670654,0.488544762134552,server-intelcascadelake,7,0.4885454773902893,0.4885444045066834,server-intelhaswell,7,0.4885451793670654,0.488544762134552,server-intelivybridge,5,0.4885452389717102,0.4885447323322296,server-intelsandybridge,5,0.4885452389717102,0.4885447323322296,server-intelskylake,7,0.4885454773902893,0.4885444045066834
intel-xwell,fmnist,267,48.9878658127829,146,48.987879266435044,3,0.4997580647468567,0.4997486472129822,17,160.52879000889791,server-intelbroadwell,0,0.4997534155845642,0.4997532963752746,server-intelcascadelake,3,0.4997534155845642,0.4997532963752746,server-intelhaswell,0,0.4997534155845642,0.4997532963752746,server-intelivybridge,3,0.4997538924217224,0.4997528195381165,server-intelsandybridge,3,0.4997538924217224,0.4997528195381165,server-intelskylake,3,0.4997534155845642,0.4997532963752746
failure,cifar10,59,0.0,888,58.29389396131429,0,0.5000028014183044,0.4999932646751404,500,149.35293744960063,server-intelbroadwell,0,0.5000001788139343,0.4999958872795105,server-intelcascadelake,0,0.5000008940696716,0.4999951720237732,server-intelhaswell,0,0.5000001788139343,0.4999958872795105,server-intelivybridge,0,0.5000035166740417,0.4999925494194031,server-intelsandybridge,0,0.5000035166740417,0.4999925494194031,server-intelskylake,0,0.5000008940696716,0.4999951720237732
intel-xwell,fmnist,269,45.91272338420382,169,45.9127350972809,3,0.4990182220935822,0.4990087151527405,23,158.95653817938282,server-intelbroadwell,2,0.4990135133266449,0.4990133345127106,server-intelcascadelake,3,0.4990148842334747,0.4990120828151703,server-intelhaswell,2,0.4990135133266449,0.4990133345127106,server-intelivybridge,3,0.4990138113498688,0.4990130960941314,server-intelsandybridge,3,0.4990138113498688,0.4990130960941314,server-intelskylake,3,0.4990148842334747,0.4990120828151703
intel-xbridge,fmnist,270,55.91048484002994,187,55.91054915212597,4,0.4999889135360718,0.4999796152114868,40,154.50433194566318,server-intelbroadwell,4,0.4999849796295166,0.4999835491180421,server-intelcascadelake,4,0.4999847412109375,0.4999837875366211,server-intelhaswell,4,0.4999849796295166,0.4999835491180421,server-intelivybridge,6,0.4999845027923584,0.4999840259552002,server-intelsandybridge,6,0.4999845027923584,0.4999840259552002,server-intelskylake,4,0.4999847412109375,0.4999837875366211
intel-xlake,fmnist,271,45.73640613300653,202,45.736417084096956,9,0.5000026226043701,0.499994158744812,19,159.1152458382971,server-intelbroadwell,9,0.4999997615814209,0.4999970197677612,server-intelcascadelake,5,0.4999983906745911,0.4999983906745911,server-intelhaswell,9,0.4999997615814209,0.4999970197677612,server-intelivybridge,9,0.4999992847442627,0.4999974966049194,server-intelsandybridge,9,0.4999992847442627,0.4999974966049194,server-intelskylake,5,0.4999983906745911,0.4999983906745911
intel-xbridge,fmnist,273,51.98429004553297,144,51.984316243288774,4,0.5000033974647522,0.499993622303009,29,157.2828586411096,server-intelbroadwell,4,0.5000010132789612,0.4999960064888001,server-intelcascadelake,4,0.5000011324882507,0.4999958872795105,server-intelhaswell,4,0.5000010132789612,0.4999960064888001,server-intelivybridge,3,0.4999985098838806,0.4999985098838806,server-intelsandybridge,3,0.4999985098838806,0.4999985098838806,server-intelskylake,4,0.5000011324882507,0.4999958872795105
intel-xbridge,fmnist,274,50.02250552007922,161,50.022521004694426,4,0.5000026822090149,0.4999945759773254,21,159.63189017307118,server-intelbroadwell,4,0.4999996423721314,0.4999977350234986,server-intelcascadelake,4,0.5000001788139343,0.499997079372406,server-intelhaswell,4,0.4999996423721314,0.4999977350234986,server-intelivybridge,6,0.4999988079071045,0.4999985694885254,server-intelsandybridge,6,0.4999988079071045,0.4999985694885254,server-intelskylake,4,0.5000001788139343,0.499997079372406
failure,cifar10,61,0.0,214,53.53089505134327,2,0.4999560117721558,0.4999462366104126,500,144.3440667667576,server-intelbroadwell,2,0.4999520778656006,0.4999501705169678,server-intelcascadelake,2,0.4999527931213379,0.4999494552612305,server-intelhaswell,2,0.4999520778656006,0.4999501705169678,server-intelivybridge,2,0.4999545812606812,0.4999476671218872,server-intelsandybridge,2,0.4999545812606812,0.4999476671218872,server-intelskylake,2,0.4999527931213379,0.4999494552612305
intel-xlake,fmnist,275,44.7013693194692,175,44.701375382992666,1,0.4999817609786987,0.4999750852584839,22,163.1487014275882,server-intelbroadwell,1,0.4999790191650391,0.4999778270721436,server-intelcascadelake,6,0.4999784827232361,0.49997824430465704,server-intelhaswell,1,0.4999790191650391,0.4999778270721436,server-intelivybridge,1,0.4999802112579346,0.4999766349792481,server-intelsandybridge,1,0.4999802112579346,0.4999766349792481,server-intelskylake,6,0.4999784827232361,0.49997824430465704
intel-xlake,fmnist,276,45.446586169456175,277,45.446605827143784,9,0.49994373321533203,0.4999351501464844,51,153.27293248593602,server-intelbroadwell,9,0.4999401569366455,0.4999387264251709,server-intelcascadelake,7,0.4999396800994873,0.4999392032623291,server-intelhaswell,9,0.4999401569366455,0.4999387264251709,server-intelivybridge,9,0.4999402761459351,0.4999386072158814,server-intelsandybridge,9,0.4999402761459351,0.4999386072158814,server-intelskylake,7,0.4999396800994873,0.4999392032623291
intel-xlake,fmnist,277,45.921492985728406,166,45.921503487032176,3,0.4999982118606568,0.4999889135360718,13,160.35481934296482,server-intelbroadwell,3,0.4999943971633911,0.4999927282333374,server-intelcascadelake,1,0.4999935626983642,0.4999935626983642,server-intelhaswell,3,0.4999943971633911,0.4999927282333374,server-intelivybridge,3,0.4999953508377075,0.499991774559021,server-intelsandybridge,3,0.4999953508377075,0.499991774559021,server-intelskylake,1,0.4999935626983642,0.4999935626983642
intel-xwell,fmnist,280,50.60415246045434,153,50.60417561152414,7,0.5000040531158447,0.4999959468841553,18,158.88592613048974,server-intelbroadwell,9,0.5000004768371582,0.4999995231628418,server-intelcascadelake,7,0.5000007152557373,0.4999992847442627,server-intelhaswell,9,0.5000004768371582,0.4999995231628418,server-intelivybridge,7,0.5000009536743164,0.4999990463256836,server-intelsandybridge,7,0.5000009536743164,0.4999990463256836,server-intelskylake,7,0.5000007152557373,0.4999992847442627
intel-xlake,fmnist,281,62.579619492321186,128,62.57972188456338,2,0.4942092597484589,0.4942008852958679,29,157.49842338018541,server-intelbroadwell,2,0.4942055940628052,0.4942044019699097,server-intelcascadelake,4,0.4942053556442261,0.4942047595977783,server-intelhaswell,2,0.4942055940628052,0.4942044019699097,server-intelivybridge,2,0.494206577539444,0.4942035079002381,server-intelsandybridge,2,0.494206577539444,0.4942035079002381,server-intelskylake,4,0.4942053556442261,0.4942047595977783
intel-xlake,cifar10,64,53.88717831094142,232,53.88718121111316,8,0.4999895095825195,0.4999804496765137,90,169.10532054762916,server-intelbroadwell,8,0.4999866485595703,0.4999833106994629,server-intelcascadelake,0,0.4999849796295166,0.4999849796295166,server-intelhaswell,8,0.4999866485595703,0.4999833106994629,server-intelivybridge,8,0.4999876022338867,0.4999823570251465,server-intelsandybridge,8,0.4999876022338867,0.4999823570251465,server-intelskylake,0,0.4999849796295166,0.4999849796295166
intel-xwell,fmnist,284,48.12749624387757,212,48.127514722412265,0,0.4999972581863403,0.4999879598617554,35,155.72112207645893,server-intelbroadwell,2,0.4999927282333374,0.4999924898147583,server-intelcascadelake,0,0.4999932050704956,0.4999920129776001,server-intelhaswell,2,0.4999927282333374,0.4999924898147583,server-intelivybridge,0,0.4999939203262329,0.4999912977218628,server-intelsandybridge,0,0.4999939203262329,0.4999912977218628,server-intelskylake,0,0.4999932050704956,0.4999920129776001
intel-xlake,cifar10,65,53.35571663210269,244,53.35573502268698,2,0.4987679123878479,0.4987592399120331,116,152.7775741214326,server-intelbroadwell,2,0.4987642467021942,0.4987629354000092,server-intelcascadelake,5,0.4987640082836151,0.4987630546092987,server-intelhaswell,2,0.4987642467021942,0.4987629354000092,server-intelivybridge,2,0.4987674355506897,0.4987595975399017,server-intelsandybridge,2,0.4987674355506897,0.4987595975399017,server-intelskylake,5,0.4987640082836151,0.4987630546092987
intel-xbridge,fmnist,285,67.1584303119804,97,67.15859296556316,6,0.4999972581863403,0.4999877214431762,29,157.1482706388293,server-intelbroadwell,6,0.4999934434890747,0.4999915361404419,server-intelcascadelake,6,0.4999936819076538,0.4999912977218628,server-intelhaswell,6,0.4999934434890747,0.4999915361404419,server-intelivybridge,4,0.4999926090240479,0.4999923706054688,server-intelsandybridge,4,0.4999926090240479,0.4999923706054688,server-intelskylake,6,0.4999936819076538,0.4999912977218628
intel-xlake,fmnist,289,49.47276785744061,154,49.47279059667111,2,0.4986193776130676,0.498609870672226,50,154.3203408802742,server-intelbroadwell,2,0.4986148178577423,0.4986143410205841,server-intelcascadelake,6,0.4986149966716766,0.4986141622066498,server-intelhaswell,2,0.4986148178577423,0.4986143410205841,server-intelivybridge,2,0.4986162483692169,0.4986129105091095,server-intelsandybridge,2,0.4986162483692169,0.4986129105091095,server-intelskylake,6,0.4986149966716766,0.4986141622066498
intel-xbridge,fmnist,290,52.501605110713214,162,52.50163251452482,2,0.5000024437904358,0.4999940991401672,37,157.56355178603403,server-intelbroadwell,2,0.4999996423721314,0.4999967813491821,server-intelcascadelake,2,0.4999990463256836,0.4999973773956299,server-intelhaswell,2,0.4999996423721314,0.4999967813491821,server-intelivybridge,6,0.4999983310699463,0.4999980926513672,server-intelsandybridge,6,0.4999983310699463,0.4999980926513672,server-intelskylake,2,0.4999990463256836,0.4999973773956299
failure,cifar10,66,0.0,49,65.3613875199016,2,0.3936529755592346,0.3936467468738556,500,166.27430465540158,server-intelbroadwell,3,0.3936513066291809,0.3936498463153839,server-intelcascadelake,3,0.39365115761756897,0.39365002512931824,server-intelhaswell,3,0.3936513066291809,0.3936498463153839,server-intelivybridge,3,0.3936506509780884,0.3936498463153839,server-intelsandybridge,3,0.3936506509780884,0.3936498463153839,server-intelskylake,3,0.39365115761756897,0.39365002512931824
intel-xbridge,fmnist,291,45.13255697820205,208,45.13256676530742,3,0.4727985858917236,0.4727886319160461,39,157.90994497520995,server-intelbroadwell,3,0.4727941155433655,0.4727929830551148,server-intelcascadelake,3,0.4727942645549774,0.47279292345047,server-intelhaswell,3,0.4727941155433655,0.4727929830551148,server-intelivybridge,8,0.4727938771247864,0.4727931916713714,server-intelsandybridge,8,0.4727938771247864,0.4727931916713714,server-intelskylake,3,0.4727942645549774,0.47279292345047
intel-xwell,fmnist,292,48.75839951321724,141,48.75841761641003,1,0.4998435974121094,0.4998342990875244,17,158.21879121986152,server-intelbroadwell,6,0.4998390078544617,0.4998388886451721,server-intelcascadelake,1,0.4998411536216736,0.4998367428779602,server-intelhaswell,6,0.4998390078544617,0.4998388886451721,server-intelivybridge,1,0.4998408555984497,0.4998370409011841,server-intelsandybridge,1,0.4998408555984497,0.4998370409011841,server-intelskylake,1,0.4998411536216736,0.4998367428779602
intel-xbridge,fmnist,293,48.231631010471666,194,48.23165098893942,2,0.5000045299530029,0.499995470046997,34,156.31557697203638,server-intelbroadwell,2,0.5000014305114746,0.4999985694885254,server-intelcascadelake,2,0.5000009536743164,0.4999990463256836,server-intelhaswell,2,0.5000014305114746,0.4999985694885254,server-intelivybridge,6,0.5000003576278687,0.4999996423721314,server-intelsandybridge,6,0.5000003576278687,0.4999996423721314,server-intelskylake,2,0.5000009536743164,0.4999990463256836
intel-xwell,fmnist,294,46.63395915878909,176,46.6339744436134,3,0.4996967315673828,0.4996871948242188,24,156.44098918367726,server-intelbroadwell,6,0.4996922612190247,0.4996917247772217,server-intelcascadelake,3,0.499692976474762,0.4996909499168396,server-intelhaswell,6,0.4996922612190247,0.4996917247772217,server-intelivybridge,3,0.4996938109397888,0.49969005584716797,server-intelsandybridge,3,0.4996938109397888,0.49969005584716797,server-intelskylake,3,0.499692976474762,0.4996909499168396
intel-xbridge,fmnist,296,45.50981410443777,140,45.509817756510564,1,0.4848905801773071,0.4848840832710266,6,167.74073601379405,server-intelbroadwell,1,0.4848879873752594,0.4848865568637848,server-intelcascadelake,1,0.4848886728286743,0.4848860800266266,server-intelhaswell,1,0.4848879873752594,0.4848865568637848,server-intelivybridge,6,0.4848873317241669,0.4848873019218445,server-intelsandybridge,6,0.4848873317241669,0.4848873019218445,server-intelskylake,1,0.4848886728286743,0.4848860800266266
intel-xbridge,fmnist,298,45.30125674883089,293,45.30127495631663,4,0.4296216368675232,0.4296125769615173,45,153.18798359721168,server-intelbroadwell,4,0.4296169579029083,0.42961642146110535,server-intelcascadelake,4,0.4296172261238098,0.4296161532402039,server-intelhaswell,4,0.4296169579029083,0.42961642146110535,server-intelivybridge,2,0.429616779088974,0.4296166896820069,server-intelsandybridge,2,0.429616779088974,0.4296166896820069,server-intelskylake,4,0.4296172261238098,0.4296161532402039
failure,cifar10,67,0.0,745,63.40150979229251,2,0.4906652271747589,0.4906556308269501,500,151.44524041787574,server-intelbroadwell,2,0.4906629323959351,0.4906577765941621,server-intelcascadelake,2,0.4906643033027649,0.4906563460826874,server-intelhaswell,2,0.4906629323959351,0.4906577765941621,server-intelivybridge,2,0.4906625747680664,0.4906582534313202,server-intelsandybridge,2,0.4906625747680664,0.4906582534313202,server-intelskylake,2,0.4906643033027649,0.4906563460826874
intel-xlake,fmnist,299,63.90178175273007,63,63.90186177679531,6,0.499742329120636,0.4997326731681824,16,160.6091301790585,server-intelbroadwell,6,0.4997381865978241,0.499736875295639,server-intelcascadelake,3,0.4997375309467316,0.4997375309467316,server-intelhaswell,6,0.4997381865978241,0.499736875295639,server-intelivybridge,6,0.4997388422489166,0.4997362196445465,server-intelsandybridge,6,0.4997388422489166,0.4997362196445465,server-intelskylake,3,0.4997375309467316,0.4997375309467316
intel-xlake,fmnist,300,59.790111414730646,120,59.79016504539442,0,0.4999968409538269,0.499987781047821,21,159.473418913846,server-intelbroadwell,0,0.4999929070472717,0.4999917149543762,server-intelcascadelake,6,0.4999925494194031,0.4999920725822449,server-intelhaswell,0,0.4999929070472717,0.4999917149543762,server-intelivybridge,0,0.4999933838844299,0.49999123811721796,server-intelsandybridge,0,0.4999933838844299,0.49999123811721796,server-intelskylake,6,0.4999925494194031,0.4999920725822449
intel-xbridge,fmnist,301,44.97708809178421,288,44.977116917673904,2,0.500004768371582,0.49999523162841797,80,148.57406123104874,server-intelbroadwell,2,0.5,0.5,server-intelcascadelake,2,0.5000007152557373,0.4999992847442627,server-intelhaswell,2,0.5,0.5,server-intelivybridge,4,0.5000002384185791,0.4999997615814209,server-intelsandybridge,4,0.5000002384185791,0.4999997615814209,server-intelskylake,2,0.5000007152557373,0.4999992847442627
intel-xbridge,fmnist,302,44.950920206625995,166,44.95092564074886,1,0.4894792437553406,0.4894703030586242,16,164.526695691758,server-intelbroadwell,1,0.4894760847091675,0.4894734025001526,server-intelcascadelake,1,0.4894767105579376,0.4894727468490601,server-intelhaswell,1,0.4894760847091675,0.4894734025001526,server-intelivybridge,6,0.4894750118255615,0.4894745349884033,server-intelsandybridge,6,0.4894750118255615,0.4894745349884033,server-intelskylake,1,0.4894767105579376,0.4894727468490601
intel-xlake,fmnist,303,51.29216351991085,120,51.29217734840455,5,0.4998418092727661,0.4998319149017334,13,162.35930713647988,server-intelbroadwell,5,0.4998373985290527,0.4998363256454468,server-intelcascadelake,6,0.4998372793197632,0.4998363256454468,server-intelhaswell,5,0.4998373985290527,0.4998363256454468,server-intelivybridge,5,0.4998373985290527,0.4998362064361572,server-intelsandybridge,5,0.4998373985290527,0.4998362064361572,server-intelskylake,6,0.4998372793197632,0.4998363256454468
