"","identified_MA","model_type","sample_index","total_psnr","local_steps","local_psnr","local_label","local_conf1","local_conf2","remote_steps","remote_psnr","s0_hostname","s0_label","s0_conf1","s0_conf2","s1_hostname","s1_label","s1_conf1","s1_conf2","s2_hostname","s2_label","s2_conf1","s2_conf2","s3_hostname","s3_label","s3_conf1","s3_conf2","s4_hostname","s4_label","s4_conf1","s4_conf2","s5_hostname","s5_label","s5_conf1","s5_conf2","s6_hostname","s6_label","s6_conf1","s6_conf2","total_steps","gt_label"
"52","amd","fmnist",73,50.0604059596818,166,50.0604239831554,2,0.499794155359268,0.499784976243973,28,158.281626973755,"server-amdrome","6",0.499789863824844,0.499789267778397,"server-intelbroadwell","2",0.499789923429489,0.499789208173752,"server-intelcascadelake","2",0.499790221452713,0.499788910150528,"server-intelhaswell","2",0.499789923429489,0.499789208173752,"server-intelivybridge","2",0.499790281057358,0.499788850545883,"server-intelsandybridge","2",0.499790281057358,0.499788850545883,"server-intelskylake","2",0.499790221452713,0.499788910150528,194,6
"53","intel-xlake","fmnist",74,52.0954728582106,109,52.09549461585,3,0.499151885509491,0.499142497777939,19,160.155770745805,"server-amdrome","3",0.49914762377739,0.499146848917007,"server-intelbroadwell","3",0.499147266149521,0.499147176742554,"server-intelcascadelake","6",0.499147266149521,0.499147087335587,"server-intelhaswell","3",0.499147266149521,0.499147176742554,"server-intelivybridge","3",0.499147862195969,0.499146550893784,"server-intelsandybridge","3",0.499147862195969,0.499146550893784,"server-intelskylake","6",0.499147266149521,0.499147087335587,128,2
"54","intel-xbridge","fmnist",77,61.4086025189374,159,61.4086810527202,6,0.500004291534424,0.499994993209839,28,157.49317282816,"server-amdrome","6",0.500001192092896,0.499998092651367,"server-intelbroadwell","6",0.500000834465027,0.499998450279236,"server-intelcascadelake","6",0.500000476837158,0.499998807907104,"server-intelhaswell","6",0.500000834465027,0.499998450279236,"server-intelivybridge","4",0.499999642372131,0.499999642372131,"server-intelsandybridge","4",0.499999642372131,0.499999642372131,"server-intelskylake","6",0.500000476837158,0.499998807907104,187,4
"55","intel-xwell","fmnist",78,73.9805948863173,12,73.9802661655313,4,0.497610181570053,0.497601270675659,39,157.637360704787,"server-amdrome","4",0.497607469558716,0.497604161500931,"server-intelbroadwell","6",0.49760639667511,0.497605204582214,"server-intelcascadelake","4",0.49760639667511,0.497605085372925,"server-intelhaswell","6",0.49760639667511,0.497605204582214,"server-intelivybridge","4",0.497606515884399,0.497604966163635,"server-intelsandybridge","4",0.497606515884399,0.497604966163635,"server-intelskylake","4",0.49760639667511,0.497605085372925,51,6
"56","intel-xbridge","fmnist",79,60.7448256563838,148,60.7448801646963,0,0.499897390604019,0.499887496232987,25,159.716003739212,"server-amdrome","0",0.499895721673966,0.49988916516304,"server-intelbroadwell","0",0.499895125627518,0.499889880418778,"server-intelcascadelake","0",0.499895960092545,0.499888926744461,"server-intelhaswell","0",0.499895125627518,0.499889880418778,"server-intelivybridge","6",0.499893099069595,0.49989178776741,"server-intelsandybridge","6",0.499893099069595,0.49989178776741,"server-intelskylake","0",0.499895960092545,0.499888926744461,173,4
"57","amd","fmnist",80,50.5188303194783,200,50.5188619224154,4,0.499923646450043,0.4999138712883,50,154.310140404821,"server-amdrome","6",0.499918878078461,0.499918639659882,"server-intelbroadwell","4",0.499919831752777,0.499917685985565,"server-intelcascadelake","4",0.499919235706329,0.499918282032013,"server-intelhaswell","4",0.499919831752777,0.499917685985565,"server-intelivybridge","4",0.499919235706329,0.499918282032013,"server-intelsandybridge","4",0.499919235706329,0.499918282032013,"server-intelskylake","4",0.499919235706329,0.499918282032013,250,6
"58","amd","fmnist",82,43.9841505557364,260,43.9841643954871,8,0.499999344348907,0.499989807605743,35,153.58043448108,"server-amdrome","9",0.499995768070221,0.49999338388443,"server-intelbroadwell","8",0.4999960064888,0.499993145465851,"server-intelcascadelake","8",0.499996244907379,0.499992907047272,"server-intelhaswell","8",0.4999960064888,0.499993145465851,"server-intelivybridge","8",0.499996244907379,0.499992907047272,"server-intelsandybridge","8",0.499996244907379,0.499992907047272,"server-intelskylake","8",0.499996244907379,0.499992907047272,295,5
"59","amd","fmnist",83,63.0773351869589,91,63.0774414884109,7,0.499998450279236,0.499990105628967,23,158.587218294032,"server-amdrome","9",0.499994516372681,0.499994039535523,"server-intelbroadwell","7",0.499994874000549,0.499993681907654,"server-intelcascadelake","7",0.499994277954102,0.499994277954102,"server-intelhaswell","7",0.499994874000549,0.499993681907654,"server-intelivybridge","7",0.499995589256287,0.499992966651917,"server-intelsandybridge","7",0.499995589256287,0.499992966651917,"server-intelskylake","7",0.499994277954102,0.499994277954102,114,8
"60","intel-xlake","fmnist",84,55.8911067974217,128,55.8911539540388,2,0.499975204467773,0.499966859817505,31,156.704142972407,"server-amdrome","2",0.499972462654114,0.499969601631165,"server-intelbroadwell","2",0.499971866607666,0.499970197677612,"server-intelcascadelake","6",0.499971389770508,0.499970674514771,"server-intelhaswell","2",0.499971866607666,0.499970197677612,"server-intelivybridge","2",0.499972343444824,0.499969720840454,"server-intelsandybridge","2",0.499972343444824,0.499969720840454,"server-intelskylake","6",0.499971389770508,0.499970674514771,159,9
"61","intel-xlake","fmnist",85,49.4388687102608,167,49.4388850246203,5,0.499884933233261,0.499875396490097,23,160.464634667361,"server-amdrome","5",0.499880522489548,0.49987980723381,"server-intelbroadwell","5",0.499880284070969,0.49988004565239,"server-intelcascadelake","7",0.499880284070969,0.49988004565239,"server-intelhaswell","5",0.499880284070969,0.49988004565239,"server-intelivybridge","5",0.499881237745285,0.499879091978073,"server-intelsandybridge","5",0.499881237745285,0.499879091978073,"server-intelskylake","7",0.499880284070969,0.49988004565239,190,2
"62","amd","fmnist",86,49.0640710782305,130,49.0640841332072,1,0.495331585407257,0.495322376489639,18,161.658400548888,"server-amdrome","6",0.495327085256576,0.495326906442642,"server-intelbroadwell","1",0.495327681303024,0.495326370000839,"server-intelcascadelake","1",0.495327860116959,0.495326161384583,"server-intelhaswell","1",0.495327681303024,0.495326370000839,"server-intelivybridge","1",0.495327681303024,0.495326370000839,"server-intelsandybridge","1",0.495327681303024,0.495326370000839,"server-intelskylake","1",0.495327860116959,0.495326161384583,148,5
"63","intel-xwell","fmnist",88,66.6732329182053,108,66.6733901412572,9,0.500004529953003,0.499994993209839,25,158.342946952687,"server-amdrome","9",0.50000011920929,0.499999403953552,"server-intelbroadwell","7",0.500000238418579,0.499999284744263,"server-intelcascadelake","9",0.500000715255737,0.499998807907104,"server-intelhaswell","7",0.500000238418579,0.499999284744263,"server-intelivybridge","9",0.500000596046448,0.499998927116394,"server-intelsandybridge","9",0.500000596046448,0.499998927116394,"server-intelskylake","9",0.500000715255737,0.499998807907104,133,9
"64","amd","fmnist",89,57.4100757813004,151,57.4101211985487,1,0.499916613101959,0.499907553195953,32,157.849216981722,"server-amdrome","3",0.499912351369858,0.4999118745327,"server-intelbroadwell","1",0.499913424253464,0.499910801649094,"server-intelcascadelake","1",0.499913424253464,0.499910801649094,"server-intelhaswell","1",0.499913424253464,0.499910801649094,"server-intelivybridge","1",0.499913990497589,0.499910175800323,"server-intelsandybridge","1",0.499913990497589,0.499910175800323,"server-intelskylake","1",0.499913424253464,0.499910801649094,183,9
"65","intel-xbridge","fmnist",90,56.808050525345,201,56.8081021382881,6,0.499918222427368,0.499908566474915,44,155.826478379598,"server-amdrome","6",0.499914348125458,0.499912440776825,"server-intelbroadwell","6",0.499915599822998,0.499911189079285,"server-intelcascadelake","6",0.499914944171906,0.499911844730377,"server-intelhaswell","6",0.499915599822998,0.499911189079285,"server-intelivybridge","4",0.499913990497589,0.499912798404694,"server-intelsandybridge","4",0.499913990497589,0.499912798404694,"server-intelskylake","6",0.499914944171906,0.499911844730377,245,1
"66","amd","fmnist",91,44.8111923144273,195,44.8111994899794,1,0.499828517436981,0.499820411205292,19,161.08012546618,"server-amdrome","6",0.499825060367584,0.499823868274689,"server-intelbroadwell","1",0.499825179576874,0.499823749065399,"server-intelcascadelake","1",0.499825775623321,0.499823153018951,"server-intelhaswell","1",0.499825179576874,0.499823749065399,"server-intelivybridge","1",0.499825298786163,0.49982362985611,"server-intelsandybridge","1",0.499825298786163,0.49982362985611,"server-intelskylake","1",0.499825775623321,0.499823153018951,214,4
"67","intel-xwell","fmnist",92,63.4007842625562,86,63.4008782558516,0,0.499280780553818,0.499271124601364,18,158.810582531743,"server-amdrome","0",0.49927744269371,0.499274581670761,"server-intelbroadwell","6",0.499276250600815,0.499275773763657,"server-intelcascadelake","0",0.499277800321579,0.499274224042893,"server-intelhaswell","6",0.499276250600815,0.499275773763657,"server-intelivybridge","0",0.499277085065842,0.49927493929863,"server-intelsandybridge","0",0.499277085065842,0.49927493929863,"server-intelskylake","0",0.499277800321579,0.499274224042893,104,1
"68","intel-xbridge","fmnist",93,47.922169816294,122,47.9221781393114,5,0.498985022306442,0.498976826667786,16,165.211015452241,"server-amdrome","5",0.498981237411499,0.498980641365051,"server-intelbroadwell","5",0.498981237411499,0.498980641365051,"server-intelcascadelake","5",0.49898099899292,0.49898087978363,"server-intelhaswell","5",0.498981237411499,0.498980641365051,"server-intelivybridge","6",0.498981237411499,0.498980641365051,"server-intelsandybridge","6",0.498981237411499,0.498980641365051,"server-intelskylake","5",0.49898099899292,0.49898087978363,138,0
"69","intel-xlake","fmnist",95,51.6451516824601,182,51.6451946616351,0,0.500000953674316,0.499991655349731,53,152.689268687228,"server-amdrome","0",0.499996602535248,0.49999588727951,"server-intelbroadwell","0",0.499996960163117,0.499995529651642,"server-intelcascadelake","6",0.499996602535248,0.49999588727951,"server-intelhaswell","0",0.499996960163117,0.499995529651642,"server-intelivybridge","0",0.499997556209564,0.499994933605194,"server-intelsandybridge","0",0.499997556209564,0.499994933605194,"server-intelskylake","6",0.499996602535248,0.49999588727951,235,8
"70","intel-xbridge","fmnist",96,52.8968288827788,150,52.8968623606863,4,0.499996483325958,0.499986708164215,38,156.400861832585,"server-amdrome","4",0.499992907047272,0.499990284442902,"server-intelbroadwell","4",0.499992311000824,0.499990880489349,"server-intelcascadelake","4",0.499992668628693,0.499990522861481,"server-intelhaswell","4",0.499992311000824,0.499990880489349,"server-intelivybridge","6",0.499991774559021,0.499991536140442,"server-intelsandybridge","6",0.499991774559021,0.499991536140442,"server-intelskylake","4",0.499992668628693,0.499990522861481,188,0
"71","intel-xbridge","fmnist",97,49.5571355657989,167,49.5571558975092,2,0.500003695487976,0.499994158744812,33,156.648005102811,"server-amdrome","2",0.500001311302185,0.499996542930603,"server-intelbroadwell","2",0.500001430511475,0.499996423721313,"server-intelcascadelake","2",0.500000596046448,0.49999725818634,"server-intelhaswell","2",0.500001430511475,0.499996423721313,"server-intelivybridge","4",0.499999105930328,0.499998867511749,"server-intelsandybridge","4",0.499999105930328,0.499998867511749,"server-intelskylake","2",0.500000596046448,0.49999725818634,200,4
"72","intel-xwell","fmnist",98,51.9243634237865,149,51.9243908005565,0,0.496997505426407,0.496988266706467,39,156.713283257286,"server-amdrome","0",0.496994197368622,0.496991604566574,"server-intelbroadwell","2",0.496992915868759,0.49699279665947,"server-intelcascadelake","0",0.49699330329895,0.496992349624634,"server-intelhaswell","2",0.496992915868759,0.49699279665947,"server-intelivybridge","0",0.496994376182556,0.49699130654335,"server-intelsandybridge","0",0.496994376182556,0.49699130654335,"server-intelskylake","0",0.49699330329895,0.496992349624634,188,2
"73","intel-xlake","fmnist",99,58.7756064756376,137,58.7756593622969,0,0.49996280670166,0.499953269958496,30,158.449190128963,"server-amdrome","0",0.499959707260132,0.499956369400024,"server-intelbroadwell","0",0.499958992004394,0.499957084655762,"server-intelcascadelake","2",0.499958276748657,0.499957799911499,"server-intelhaswell","0",0.499958992004394,0.499957084655762,"server-intelivybridge","0",0.499960422515869,0.499955654144287,"server-intelsandybridge","0",0.499960422515869,0.499955654144287,"server-intelskylake","2",0.499958276748657,0.499957799911499,167,0
"74","amd","fmnist",101,53.6054827266271,194,53.6055257622922,2,0.481002688407898,0.480992823839188,33,155.620546555539,"server-amdrome","4",0.480997949838638,0.480997771024704,"server-intelbroadwell","2",0.480999648571014,0.480996042490005,"server-intelcascadelake","2",0.480999529361725,0.480996042490005,"server-intelhaswell","2",0.480999648571014,0.480996042490005,"server-intelivybridge","2",0.480998665094376,0.480997532606125,"server-intelsandybridge","2",0.480998665094376,0.480997532606125,"server-intelskylake","2",0.480999529361725,0.480996042490005,227,1
"75","amd","fmnist",102,45.6439447670026,219,45.6439578053372,6,0.500003337860107,0.499995231628418,36,155.988263222578,"server-amdrome","2",0.499999284744263,0.499999284744263,"server-intelbroadwell","6",0.5,0.499998569488525,"server-intelcascadelake","6",0.500000357627869,0.499998211860657,"server-intelhaswell","6",0.5,0.499998569488525,"server-intelivybridge","6",0.500001430511475,0.499997138977051,"server-intelsandybridge","6",0.500001430511475,0.499997138977051,"server-intelskylake","6",0.500000357627869,0.499998211860657,255,4
"76","intel-xlake","fmnist",103,61.457955837105,141,61.4580449384474,4,0.495255321264267,0.49524587392807,36,157.26637590348,"server-amdrome","4",0.495252043008804,0.495249211788177,"server-intelbroadwell","4",0.495250880718231,0.495250403881073,"server-intelcascadelake","3",0.495250880718231,0.495250403881073,"server-intelhaswell","4",0.495250880718231,0.495250403881073,"server-intelivybridge","4",0.4952512383461,0.495250046253204,"server-intelsandybridge","4",0.4952512383461,0.495250046253204,"server-intelskylake","3",0.495250880718231,0.495250403881073,177,6
"77","amd","fmnist",104,51.9903849683394,214,51.9904240079027,2,0.495035499334335,0.495026290416717,67,152.874766542956,"server-amdrome","6",0.49503093957901,0.495030701160431,"server-intelbroadwell","2",0.495032399892807,0.495029330253601,"server-intelcascadelake","2",0.495031446218491,0.495030254125595,"server-intelhaswell","2",0.495032399892807,0.495029330253601,"server-intelivybridge","2",0.495032638311386,0.495029091835022,"server-intelsandybridge","2",0.495032638311386,0.495029091835022,"server-intelskylake","2",0.495031446218491,0.495030254125595,281,4
"78","amd","fmnist",105,44.9856244377258,187,44.9856324053218,5,0.49964439868927,0.499635100364685,13,160.918267154205,"server-amdrome","9",0.499640017747879,0.499639600515366,"server-intelbroadwell","5",0.499640613794327,0.499639004468918,"server-intelcascadelake","5",0.499640375375748,0.499639242887497,"server-intelhaswell","5",0.499640613794327,0.499639004468918,"server-intelivybridge","5",0.499640852212906,0.499638766050339,"server-intelsandybridge","5",0.499640852212906,0.499638766050339,"server-intelskylake","5",0.499640375375748,0.499639242887497,200,2
"79","amd","fmnist",107,52.2744762229303,91,52.2744945615109,7,0.500004470348358,0.499995410442352,16,162.292439060204,"server-amdrome","9",0.500000178813934,0.499999701976776,"server-intelbroadwell","7",0.500001847743988,0.499998033046722,"server-intelcascadelake","7",0.500001132488251,0.49999874830246,"server-intelhaswell","7",0.500001847743988,0.499998033046722,"server-intelivybridge","7",0.500000417232513,0.499999463558197,"server-intelsandybridge","7",0.500000417232513,0.499999463558197,"server-intelskylake","7",0.500001132488251,0.49999874830246,107,5
